gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000242574,HLA-DMB,-9.093126608145523,-2.5603361733443233,9.623109010135088e-20,0.05339006371050968,0.205264654946442,0.000245943504051382,0.0020567205309560016,32,45,45
ENSG00000204257,HLA-DMA,-6.552707677755392,0.1009215075856922,5.6503057307853275e-11,0.027183480822320603,0.0915755984007201,0.0177653598539163,0.027734131649672825,30,39,39
ENSG00000143368,SF3B4,-6.085710093044451,-3.331758289154953,1.1597613212889213e-09,0.03478750488374131,0.171576908942671,0.000904552231881489,0.004551325079430758,19,45,45
ENSG00000204525,HLA-C,5.245324501258024,3.2387462344888447,1.5600749927632386e-07,0.04904582329047557,0.428435700648209,1.05465079872678e-08,7.540753210896477e-07,24,49,49
ENSG00000010322,NISCH,5.22805612600043,2.808997647622232,1.713015141708592e-07,0.02579443881312491,0.065214636954635,0.0469975535111903,0.04845457932300082,4,5,5
ENSG00000107859,PITX3,5.196951272436637,4.004398443299245,2.025834372333419e-07,0.057849828186685825,0.155739762112222,0.00164804976184809,0.006548694675723796,80,111,111
ENSG00000169592,INO80E,-4.820977892582755,-2.9507524267639265,1.4285619009064934e-06,0.04188428162556304,0.0873304934509738,0.0207656034734077,0.03039387202351383,50,59,59
ENSG00000196236,XPNPEP3,4.712651592009805,2.745549799802666,2.445140563753924e-06,0.1191482171307496,0.190724138889319,0.000433534525180006,0.0029381723744426945,41,57,57
ENSG00000204516,MICB,-4.465125667279202,-3.8578162632570168,8.002176842162344e-06,0.03781794086252173,0.0972971359194915,0.0143968102540667,0.024522584496776353,42,54,54
ENSG00000197958,RPL12,-4.240939021886898,-2.815034286698866,2.2258660712206774e-05,0.07399804197110864,0.344603901839865,6.61043631678463e-07,2.239613209836604e-05,52,68,68
ENSG00000144021,CIAO1,4.201983036332246,5.763124472291222,2.6458696513791355e-05,0.011536798404716563,0.136599462376141,0.00337366503513769,0.010220069551915338,17,25,25
ENSG00000203817,FAM72C,-4.186985282673404,-3.375450837131693,2.8268414800879854e-05,0.02518905738365224,0.111795562700359,0.00844679440811336,0.018136510515919076,101,131,131
ENSG00000041880,PARP3,-3.864633249992973,-1.4573777125641216,0.00011125624086372075,0.020742612592803675,0.0976889254315864,0.0141910285196465,0.024518210448804523,16,18,18
ENSG00000226067,RP11-403I13.7,-3.8430911268758012,-2.1901121289025163,0.00012149433109738378,0.03753381562363802,0.104758776069762,0.0109434464204794,0.02143716216614458,39,47,47
ENSG00000149294,NCAM1,3.839054776157812,4.031700695812464,0.00012350887647249502,0.0520791147376229,0.0843945132307037,0.0231336732181594,0.03253173489182079,70,83,83
ENSG00000223501,VPS52,-3.8247533577208035,-21.430372414922207,0.0001309030687830028,0.0009490724112925083,0.080449885795879,0.0267494504417019,0.035549920196685604,5,20,20
