gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000204644,ZFP57,-7.695132890806702,-3.4441443973162538,1.4134719096645354e-14,0.025702110059832823,0.077523365180849,0.0284318669715498,0.034466639611025356,47,61.0,61
ENSG00000228696,ARL17B,-6.639484335763143,-6.992842325783127,3.1478245141313254e-11,0.013620395448978976,0.340332677110309,6.48893280690981e-07,1.1352217184299056e-05,5,14.0,14
ENSG00000102882,MAPK3,-6.077370502594197,-5.461086513790666,1.2216926811850112e-09,0.026063781477520982,0.0831328923102609,0.0230509160947299,0.030575117756936228,44,57.0,57
ENSG00000197279,ZNF165,5.610847848758452,1.9158188720984117,2.0133772899462973e-08,0.048790901611421016,0.0910488519522679,0.0171526806104001,0.02522810192432298,30,48.0,48
ENSG00000196126,HLA-DRB1,5.090537160397248,2.752479900422787,3.570505878052612e-07,0.06663899094035541,0.349830641702021,4.14698344917689e-07,7.92216838222068e-06,57,94.0,94
ENSG00000242866,STRC,5.057016405565571,2.5075966787170954,4.2586661560847887e-07,0.057016668913704875,0.156331549008987,0.00146963398478481,0.004989521413145811,31,43.0,43
ENSG00000080644,CHRNA3,4.661028155392843,2.682089490902096,3.146336743576018e-06,0.058161094893032776,0.239940941548966,5.32687890887637e-05,0.00042769433558224765,38,55.0,55
ENSG00000178922,HYI,4.383668391468386,3.6102735781031012,1.1669736717615975e-05,0.04110001165630474,0.163345817663021,0.00112283546018766,0.004219625566722036,22,25.0,25
ENSG00000164086,DUSP7,-4.221148775017256,-1.3448066078767709,2.4306044387572815e-05,0.04495865977845503,0.14350723607291,0.00239590306357246,0.006818477554207925,19,36.0,36
ENSG00000036257,CUL3,-4.178365077643808,-2.7073785987727095,2.936120914529879e-05,0.08367804684124355,0.571320340224132,1.23449885443053e-12,1.2823356850397131e-10,33,38.0,38
ENSG00000102898,NUTF2,4.146422779460284,3.579629026242482,3.3771000271035465e-05,0.028356271525196337,0.0900445586962822,0.0178077058988863,0.025827020480482448,54,73.0,73
ENSG00000204525,HLA-C,4.003024784842708,2.8149478630164477,6.253774774336965e-05,0.05976819297656487,0.589342108641236,3.35367576249258e-13,4.287545474817437e-11,27,64.0,64
ENSG00000107872,FBXL15,3.9764576828791918,2.0840681594053168,6.994943948649024e-05,0.03274316546915568,0.0925039869555629,0.0162461993360148,0.024268590125777374,30,39.0,39
ENSG00000149292,TTC12,3.9212839377345006,3.8948977497466855,8.807840311651511e-05,0.03262196137529491,0.163027513898849,0.00113666817378467,0.004219625566722036,9,10.0,10
ENSG00000184990,SIVA1,-3.84993223130932,-3.1711481636568504,0.00011815051076692849,0.03475409425639488,0.106240098054722,0.00972990711952518,0.017335562684828575,56,70.0,70
ENSG00000139278,GLIPR1,-3.785872816527476,-4.1793308062016195,0.00015317000426686645,0.01843669655030252,0.0646147670734396,0.0461876654188396,0.047473036441627335,13,20.0,20
ENSG00000110931,CAMKK2,-3.780657189843642,-3.1985968275637187,0.00015641492598013378,0.0704975593976097,0.297882138808075,4.47836226017258e-06,5.638665209399112e-05,11,13.0,13
ENSG00000204536,CCHCR1,3.6846085903042862,8.164376719710054,0.0002290543575969167,0.006095579605523942,0.201364967812492,0.000254155708215719,0.0014475096930605996,29,43.0,43
ENSG00000159479,MED8,3.5811404870831383,2.5351547606610163,0.00034209763368078984,0.08815001750386461,0.173391876850601,0.000761758060629242,0.0032214806533480923,81,103.0,103
ENSG00000141084,RANBP10,-3.556018769286101,-2.0830515685138087,0.00037651719047692285,0.14317409976790257,0.133490762223593,0.00350018830245552,0.00884090115301075,67,91.0,91
ENSG00000198754,OXCT2,-3.544664045758392,-6.843644085100545,0.00039311379354301396,0.020214328291245517,0.187671874166359,0.000436435910092797,0.0021782476954181037,16,24.0,24
ENSG00000180992,MRPL14,3.4777232134908593,4.02175184903241,0.0005056918112119225,0.0310614339494839,0.116048532861447,0.00674217051945286,0.013851035109184983,48,53.0,53
ENSG00000120322,PCDHB8,-3.476843315357593,-4.630086890596015,0.0005073542167915997,0.04283023030671816,0.221471260026593,0.000113427749353261,0.0007988005060386432,34,44.0,44
ENSG00000167395,ZNF646,-3.413809495905081,-3.92079356228614,0.0006406135210340239,0.03468259523811112,0.0689764734136736,0.0391840239268572,0.042788336246016204,18,27.0,27
ENSG00000153406,NMRAL1,3.3351664972096944,3.196957229085861,0.0008524834101674105,0.03747905152989666,0.159380766937497,0.00130757603816692,0.0046139944276718066,43,47.0,47
